title;corporation;nome_cinema;sala;type;cidade;bairro;estado;price;dayOfWeek;dayAndMonth;hour;year;data
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;36.48;segunda-feira;17/10;16:25;2022;2022-10-17T16:25:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;36.48;segunda-feira;17/10;18:10;2022;2022-10-17T18:10:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;36.48;segunda-feira;17/10;19:55;2022;2022-10-17T19:55:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;27.36;terça-feira;18/10;16:25;2022;2022-10-18T16:25:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;27.36;terça-feira;18/10;18:10;2022;2022-10-18T18:10:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;27.36;terça-feira;18/10;19:55;2022;2022-10-18T19:55:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;27.36;quarta-feira;19/10;15:10;2022;2022-10-19T15:10:00-03:00
Os Suburbanos - O Filme;Cinesystem;Cinesystem Bangu - Rio de Janeiro;Sala 4;Nacional - Normal;Rio de Janeiro;Bangu;Rio de Janeiro;27.36;quarta-feira;19/10;16:55;2022;2022-10-19T16:55:00-03:00
Os Suburbanos - O Filme;Moviecom;Moviecom BoaVista;Sala 4;Nacional - Normal;São Paulo;Santo Amaro;São Paulo;31.89;sábado;15/10;14:30;2022;2022-10-15T14:30:00-03:00
Os Suburbanos - O Filme;Moviecom;Moviecom BoaVista;Sala 4;Nacional - Normal;São Paulo;Santo Amaro;São Paulo;31.89;domingo;16/10;14:30;2022;2022-10-16T14:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;34.16;sexta-feira;14/10;19:10;2022;2022-10-14T19:10:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;34.16;sábado;15/10;19:10;2022;2022-10-15T19:10:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;34.16;domingo;16/10;17:30;2022;2022-10-16T17:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;29.61;segunda-feira;17/10;19:10;2022;2022-10-17T19:10:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;15.93;terça-feira;18/10;19:10;2022;2022-10-18T19:10:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Cidade;Sala 1;Nacional - Normal;Belo Horizonte;Centro;Minas Gerais;29.61;quarta-feira;19/10;19:10;2022;2022-10-19T19:10:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;36.44;sexta-feira;14/10;18:30;2022;2022-10-14T18:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;36.44;sábado;15/10;18:30;2022;2022-10-15T18:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;36.44;domingo;16/10;18:30;2022;2022-10-16T18:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;29.61;segunda-feira;17/10;18:30;2022;2022-10-17T18:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;17.07;terça-feira;18/10;18:30;2022;2022-10-18T18:30:00-03:00
Os Suburbanos - O Filme;Cine Art MG;Cineart Itaú Power;Sala 4;Nacional - Normal;Contagem;Cidade Industrial;Minas Gerais;29.61;quarta-feira;19/10;18:30;2022;2022-10-19T18:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;sexta-feira;14/10;16:30;2022;2022-10-14T16:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;sexta-feira;14/10;21:50;2022;2022-10-14T21:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;sábado;15/10;16:30;2022;2022-10-15T16:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;sábado;15/10;21:50;2022;2022-10-15T21:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;domingo;16/10;16:30;2022;2022-10-16T16:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;45.6;domingo;16/10;21:55;2022;2022-10-16T21:55:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;segunda-feira;17/10;16:30;2022;2022-10-17T16:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;segunda-feira;17/10;21:50;2022;2022-10-17T21:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;terça-feira;18/10;16:30;2022;2022-10-18T16:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 4;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;terça-feira;18/10;21:50;2022;2022-10-18T21:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 13;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;quarta-feira;19/10;14:35;2022;2022-10-19T14:35:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Aricanduva;Sala 13;Nacional - Normal;São Paulo;Vila Matilde;São Paulo;34.2;quarta-feira;19/10;16:45;2022;2022-10-19T16:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sexta-feira;14/10;14:40;2022;2022-10-14T14:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sexta-feira;14/10;16:50;2022;2022-10-14T16:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sexta-feira;14/10;19:10;2022;2022-10-14T19:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sexta-feira;14/10;21:40;2022;2022-10-14T21:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sábado;15/10;14:40;2022;2022-10-15T14:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sábado;15/10;16:50;2022;2022-10-15T16:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sábado;15/10;19:10;2022;2022-10-15T19:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;sábado;15/10;21:40;2022;2022-10-15T21:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;domingo;16/10;14:40;2022;2022-10-16T14:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;domingo;16/10;16:50;2022;2022-10-16T16:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;domingo;16/10;19:10;2022;2022-10-16T19:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;41.04;domingo;16/10;21:40;2022;2022-10-16T21:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;segunda-feira;17/10;14:40;2022;2022-10-17T14:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;segunda-feira;17/10;16:50;2022;2022-10-17T16:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;segunda-feira;17/10;19:10;2022;2022-10-17T19:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;segunda-feira;17/10;21:40;2022;2022-10-17T21:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;terça-feira;18/10;14:40;2022;2022-10-18T14:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;terça-feira;18/10;16:50;2022;2022-10-18T16:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;terça-feira;18/10;19:10;2022;2022-10-18T19:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;terça-feira;18/10;21:40;2022;2022-10-18T21:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;quarta-feira;19/10;15:40;2022;2022-10-19T15:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Shopping Interlagos;Sala 7;Nacional - Normal;São Paulo;Vila Inglesa;São Paulo;22.8;quarta-feira;19/10;18:00;2022;2022-10-19T18:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;45.6;sexta-feira;14/10;18:20;2022;2022-10-14T18:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;45.6;sábado;15/10;18:20;2022;2022-10-15T18:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;45.6;domingo;16/10;18:20;2022;2022-10-16T18:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;36.48;segunda-feira;17/10;18:20;2022;2022-10-17T18:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;36.48;terça-feira;18/10;18:20;2022;2022-10-18T18:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark SP Market;Sala 11;Nacional - Normal;São Paulo;Campo Grande;São Paulo;36.48;quarta-feira;19/10;22:40;2022;2022-10-19T22:40:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;33.06;sexta-feira;14/10;20:30;2022;2022-10-14T20:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;41.04;sábado;15/10;20:30;2022;2022-10-15T20:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;41.04;domingo;16/10;19:30;2022;2022-10-16T19:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;27.36;segunda-feira;17/10;20:30;2022;2022-10-17T20:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;27.36;terça-feira;18/10;20:30;2022;2022-10-18T20:30:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Praia Mar Shopping;Sala 3;Nacional - Normal;Santos;Aparecida;São Paulo;27.36;quarta-feira;19/10;16:00;2022;2022-10-19T16:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;43.32;sexta-feira;14/10;18:10;2022;2022-10-14T18:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;43.32;sábado;15/10;18:10;2022;2022-10-15T18:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;43.32;domingo;16/10;18:10;2022;2022-10-16T18:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;25.08;segunda-feira;17/10;18:10;2022;2022-10-17T18:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;31.92;terça-feira;18/10;18:10;2022;2022-10-18T18:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Taguatinga;Sala 6;Nacional - Normal;Taguatinga;Águas Claras;Distrito Federal;31.92;quarta-feira;19/10;14:10;2022;2022-10-19T14:10:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;sexta-feira;14/10;15:50;2022;2022-10-14T15:50:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;sexta-feira;14/10;18:05;2022;2022-10-14T18:05:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex North Shopping;Sala 1;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;sábado;15/10;14:10;2022;2022-10-15T14:10:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;sábado;15/10;15:50;2022;2022-10-15T15:50:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;sábado;15/10;18:05;2022;2022-10-15T18:05:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex North Shopping;Sala 1;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;domingo;16/10;14:10;2022;2022-10-16T14:10:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;domingo;16/10;15:50;2022;2022-10-16T15:50:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;34.2;domingo;16/10;18:05;2022;2022-10-16T18:05:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;22.8;segunda-feira;17/10;15:50;2022;2022-10-17T15:50:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;22.8;segunda-feira;17/10;18:05;2022;2022-10-17T18:05:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;29.64;terça-feira;18/10;15:50;2022;2022-10-18T15:50:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;29.64;terça-feira;18/10;18:05;2022;2022-10-18T18:05:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex North Shopping;Sala 3;Nacional - Normal;Fortaleza;São Gerardo;Ceará;29.64;quarta-feira;19/10;15:50;2022;2022-10-19T15:50:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Boa Vista;Sala 6;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sexta-feira;14/10;16:00;2022;2022-10-14T16:00:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 2;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sexta-feira;14/10;15:20;2022;2022-10-14T15:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sexta-feira;14/10;20:20;2022;2022-10-14T20:20:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Boa Vista;Sala 6;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sábado;15/10;16:00;2022;2022-10-15T16:00:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 2;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sábado;15/10;15:20;2022;2022-10-15T15:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;sábado;15/10;20:20;2022;2022-10-15T20:20:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Boa Vista;Sala 6;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;domingo;16/10;16:00;2022;2022-10-16T16:00:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 2;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;domingo;16/10;15:20;2022;2022-10-16T15:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;36.48;domingo;16/10;20:20;2022;2022-10-16T20:20:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Boa Vista;Sala 6;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;segunda-feira;17/10;16:00;2022;2022-10-17T16:00:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 2;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;segunda-feira;17/10;15:20;2022;2022-10-17T15:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;segunda-feira;17/10;20:20;2022;2022-10-17T20:20:00-03:00
Os Suburbanos - O Filme;Kinoplex;Kinoplex Boa Vista;Sala 6;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;terça-feira;18/10;16:00;2022;2022-10-18T16:00:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 2;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;terça-feira;18/10;15:20;2022;2022-10-18T15:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;terça-feira;18/10;20:20;2022;2022-10-18T20:20:00-03:00
Bem-vinda a Quixeramobim ;Kinoplex;Kinoplex Boa Vista;Sala 3;Nacional - Normal;Recife;Boa Vista;Pernambuco;25.08;quarta-feira;19/10;17:50;2022;2022-10-19T17:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Center Vale;Sala 2;Nacional - Normal;São José dos Campos;Jardim Augusta;São Paulo;25.08;sexta-feira;14/10;15:10;2022;2022-10-14T15:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Center Vale;Sala 2;Nacional - Normal;São José dos Campos;Jardim Augusta;São Paulo;25.08;sábado;15/10;15:10;2022;2022-10-15T15:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Center Vale;Sala 2;Nacional - Normal;São José dos Campos;Jardim Augusta;São Paulo;25.08;domingo;16/10;14:50;2022;2022-10-16T14:50:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Center Vale;Sala 2;Nacional - Normal;São José dos Campos;Jardim Augusta;São Paulo;22.8;segunda-feira;17/10;15:10;2022;2022-10-17T15:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Center Vale;Sala 2;Nacional - Normal;São José dos Campos;Jardim Augusta;São Paulo;22.8;terça-feira;18/10;15:10;2022;2022-10-18T15:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sexta-feira;14/10;14:45;2022;2022-10-14T14:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sexta-feira;14/10;17:00;2022;2022-10-14T17:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sexta-feira;14/10;19:20;2022;2022-10-14T19:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sexta-feira;14/10;21:45;2022;2022-10-14T21:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sábado;15/10;14:45;2022;2022-10-15T14:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sábado;15/10;17:00;2022;2022-10-15T17:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sábado;15/10;19:20;2022;2022-10-15T19:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;sábado;15/10;21:45;2022;2022-10-15T21:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;domingo;16/10;14:45;2022;2022-10-16T14:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;domingo;16/10;17:00;2022;2022-10-16T17:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;domingo;16/10;19:20;2022;2022-10-16T19:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;38.76;domingo;16/10;21:45;2022;2022-10-16T21:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;22.8;segunda-feira;17/10;14:45;2022;2022-10-17T14:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;22.8;segunda-feira;17/10;17:00;2022;2022-10-17T17:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;22.8;segunda-feira;17/10;19:20;2022;2022-10-17T19:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;22.8;segunda-feira;17/10;21:45;2022;2022-10-17T21:45:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;25.08;terça-feira;18/10;14:10;2022;2022-10-18T14:10:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;25.08;terça-feira;18/10;17:00;2022;2022-10-18T17:00:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;25.08;terça-feira;18/10;19:20;2022;2022-10-18T19:20:00-03:00
Os Suburbanos - O Filme;Cinemark;Cinemark Carioca Shopping;Sala 5;Nacional - Normal;Rio de Janeiro;Vila Kosmos;Rio de Janeiro;25.08;terça-feira;18/10;21:45;2022;2022-10-18T21:45:00-03:00
