title;corporation;nome_cinema;sala;type;cidade;bairro;estado;price;dayOfWeek;dayAndMonth;hour;year;data
Pluft, o Fantasminha;Cinépolis;Cinépolis Moxuara;Sala 5;Nacional - Normal;Cariacica;São Francisco;Espírito Santo;26.22;terça-feira;26/07;15:45;2022;2022-07-26T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Moxuara;Sala 5;Nacional - Normal;Cariacica;São Francisco;Espírito Santo;26.22;quarta-feira;27/07;13:20;2022;2022-07-27T13:20:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Moxuara;Sala 5;Nacional - Normal;Cariacica;São Francisco;Espírito Santo;26.22;quarta-feira;27/07;15:45;2022;2022-07-27T15:45:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;sexta-feira;22/07;14:15;2022;2022-07-22T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;sexta-feira;22/07;16:30;2022;2022-07-22T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;sexta-feira;22/07;18:30;2022;2022-07-22T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;15.91;sábado;23/07;14:15;2022;2022-07-23T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;sábado;23/07;16:30;2022;2022-07-23T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;sábado;23/07;18:30;2022;2022-07-23T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;15.91;domingo;24/07;14:15;2022;2022-07-24T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;domingo;24/07;16:30;2022;2022-07-24T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;34.09;domingo;24/07;18:30;2022;2022-07-24T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;segunda-feira;25/07;14:15;2022;2022-07-25T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;segunda-feira;25/07;16:30;2022;2022-07-25T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;segunda-feira;25/07;18:30;2022;2022-07-25T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;terça-feira;26/07;14:15;2022;2022-07-26T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;terça-feira;26/07;16:30;2022;2022-07-26T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;terça-feira;26/07;18:30;2022;2022-07-26T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 3;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;quarta-feira;27/07;14:15;2022;2022-07-27T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;quarta-feira;27/07;16:30;2022;2022-07-27T16:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Shopping Pátio Maceió;Sala 5;Dublado - Normal;Maceió;Tabuleiro Martins ;Alagoas;14.77;quarta-feira;27/07;18:30;2022;2022-07-27T18:30:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;13.64;sábado;23/07;14:00;2022;2022-07-23T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;sábado;23/07;16:00;2022;2022-07-23T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;13.64;domingo;24/07;14:00;2022;2022-07-24T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;domingo;24/07;16:00;2022;2022-07-24T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;segunda-feira;25/07;14:00;2022;2022-07-25T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;segunda-feira;25/07;16:00;2022;2022-07-25T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;terça-feira;26/07;14:00;2022;2022-07-26T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;terça-feira;26/07;16:00;2022;2022-07-26T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;quarta-feira;27/07;14:00;2022;2022-07-27T14:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;quarta-feira;27/07;16:00;2022;2022-07-27T16:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Poços de Caldas;Sala 2;Dublado - Normal;Poços de Caldas;Vale das Antas;Minas Gerais;20.46;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;38.64;sexta-feira;22/07;13:15;2022;2022-07-22T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;38.64;sexta-feira;22/07;15:20;2022;2022-07-22T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;15.91;sábado;23/07;13:15;2022;2022-07-23T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;38.64;sábado;23/07;15:20;2022;2022-07-23T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;15.91;domingo;24/07;13:15;2022;2022-07-24T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;38.64;domingo;24/07;15:20;2022;2022-07-24T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;segunda-feira;25/07;13:15;2022;2022-07-25T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;segunda-feira;25/07;15:20;2022;2022-07-25T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;terça-feira;26/07;13:15;2022;2022-07-26T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;terça-feira;26/07;15:20;2022;2022-07-26T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;quarta-feira;27/07;13:15;2022;2022-07-27T13:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Serramar;Sala 3;Dublado - Normal;Caraguatatuba;Jardim Britania;São Paulo;19.32;quarta-feira;27/07;15:20;2022;2022-07-27T15:20:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;sexta-feira;22/07;14:15;2022;2022-07-22T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;sexta-feira;22/07;16:15;2022;2022-07-22T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;sexta-feira;22/07;18:15;2022;2022-07-22T18:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;15.91;sábado;23/07;14:15;2022;2022-07-23T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;sábado;23/07;16:15;2022;2022-07-23T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;sábado;23/07;18:15;2022;2022-07-23T18:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;15.91;domingo;24/07;14:15;2022;2022-07-24T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;domingo;24/07;16:15;2022;2022-07-24T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;37.5;domingo;24/07;18:15;2022;2022-07-24T18:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;segunda-feira;25/07;14:15;2022;2022-07-25T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;segunda-feira;25/07;16:15;2022;2022-07-25T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;segunda-feira;25/07;18:15;2022;2022-07-25T18:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;terça-feira;26/07;14:15;2022;2022-07-26T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;terça-feira;26/07;16:15;2022;2022-07-26T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;terça-feira;26/07;18:15;2022;2022-07-26T18:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;quarta-feira;27/07;14:15;2022;2022-07-27T14:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;quarta-feira;27/07;16:15;2022;2022-07-27T16:15:00-03:00
Pluft, o Fantasminha;Centerplex;Centerplex Suzano;Sala 4;Dublado - Normal;Suzano;Centro;São Paulo;18.75;quarta-feira;27/07;18:15;2022;2022-07-27T18:15:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;29.61;sexta-feira;22/07;14:20;2022;2022-07-22T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;36.44;sexta-feira;22/07;16:20;2022;2022-07-22T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;29.61;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;29.61;sábado;23/07;14:20;2022;2022-07-23T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;36.44;sábado;23/07;16:20;2022;2022-07-23T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;31.89;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;29.61;domingo;24/07;14:20;2022;2022-07-24T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;36.44;domingo;24/07;16:20;2022;2022-07-24T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;31.89;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;segunda-feira;25/07;14:20;2022;2022-07-25T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;34.16;segunda-feira;25/07;16:20;2022;2022-07-25T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;terça-feira;26/07;14:20;2022;2022-07-26T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;34.16;terça-feira;26/07;16:20;2022;2022-07-26T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;quarta-feira;27/07;14:20;2022;2022-07-27T14:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 2;Nacional - 3D;Marabá;Nova Marabá;Pará;34.16;quarta-feira;27/07;16:20;2022;2022-07-27T16:20:00-03:00
Pluft, o Fantasminha;Moviecom;Moviecom Pátio Marabá;Sala 5;Nacional - Normal;Marabá;Nova Marabá;Pará;27.33;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;sexta-feira;22/07;13:45;2022;2022-07-22T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;sexta-feira;22/07;16:15;2022;2022-07-22T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;sexta-feira;22/07;18:30;2022;2022-07-22T18:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;sábado;23/07;13:45;2022;2022-07-23T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;sábado;23/07;16:15;2022;2022-07-23T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;sábado;23/07;18:30;2022;2022-07-23T18:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;domingo;24/07;13:45;2022;2022-07-24T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;domingo;24/07;16:15;2022;2022-07-24T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;38.76;domingo;24/07;18:30;2022;2022-07-24T18:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;segunda-feira;25/07;13:45;2022;2022-07-25T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;segunda-feira;25/07;16:15;2022;2022-07-25T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;segunda-feira;25/07;18:30;2022;2022-07-25T18:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;terça-feira;26/07;13:45;2022;2022-07-26T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;terça-feira;26/07;16:15;2022;2022-07-26T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;terça-feira;26/07;18:30;2022;2022-07-26T18:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;quarta-feira;27/07;13:45;2022;2022-07-27T13:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - Normal;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;quarta-feira;27/07;16:15;2022;2022-07-27T16:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Plaza Avenida;Sala 4;Nacional - 3D;São José do Rio Preto;Jardim Redentor;São Paulo;34.2;quarta-feira;27/07;18:30;2022;2022-07-27T18:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;sexta-feira;22/07;13:00;2022;2022-07-22T13:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;sexta-feira;22/07;15:15;2022;2022-07-22T15:15:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;35.34;sexta-feira;22/07;17:30;2022;2022-07-22T17:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;sábado;23/07;12:45;2022;2022-07-23T12:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;sábado;23/07;15:00;2022;2022-07-23T15:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;35.34;sábado;23/07;17:30;2022;2022-07-23T17:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;domingo;24/07;12:45;2022;2022-07-24T12:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;29.64;domingo;24/07;15:00;2022;2022-07-24T15:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;35.34;domingo;24/07;17:30;2022;2022-07-24T17:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;20.52;segunda-feira;25/07;13:00;2022;2022-07-25T13:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;20.52;segunda-feira;25/07;15:15;2022;2022-07-25T15:15:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;25.08;segunda-feira;25/07;17:30;2022;2022-07-25T17:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;25.08;terça-feira;26/07;13:00;2022;2022-07-26T13:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;25.08;terça-feira;26/07;15:15;2022;2022-07-26T15:15:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;31.92;terça-feira;26/07;17:30;2022;2022-07-26T17:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;25.08;quarta-feira;27/07;13:00;2022;2022-07-27T13:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - Normal;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;25.08;quarta-feira;27/07;15:15;2022;2022-07-27T15:15:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Metropolitano Barra;Sala 5;Nacional - 3D;Rio de Janeiro;Barra da Tijuca;Rio de Janeiro;31.92;quarta-feira;27/07;17:30;2022;2022-07-27T17:30:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - 3D;Fortaleza;Parangaba;Ceará;39.9;quinta-feira;21/07;19:10;2022;2022-07-21T19:10:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - Normal;Fortaleza;Parangaba;Ceará;36.48;sexta-feira;22/07;13:10;2022;2022-07-22T13:10:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - Normal;Fortaleza;Parangaba;Ceará;36.48;sexta-feira;22/07;15:10;2022;2022-07-22T15:10:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - Normal;Fortaleza;Parangaba;Ceará;36.48;sexta-feira;22/07;17:10;2022;2022-07-22T17:10:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - 3D;Fortaleza;Parangaba;Ceará;39.9;sexta-feira;22/07;19:10;2022;2022-07-22T19:10:00-03:00
Pluft, o Fantasminha;UCI;UCI Parangaba;Sala 2;Nacional - Normal;Fortaleza;Parangaba;Ceará;36.48;sábado;23/07;13:10;2022;2022-07-23T13:10:00-03:00
